dataset = CIFAR10
model = SortHybridModel(depth=7,width=5120,hidden=512,scalar=True,dropout=0.6)
loss = ce_hinge(lam0=1.0,lam_end=0.01)
p_start = 8.0
p_end = 1000.0
eps_train = 0.03451
eps_test = 0.03137
eps_smooth = 0.4
epochs = 0,500,200,2950,3000
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(32, 32), padding=3)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.4914 0.4822 0.4465], std=[0.2009, 0.2009, 0.2009])
)
SortHybridModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=3072, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
  )
  (fc_linear): BoundSequential(
    (0): BoundLinear(in_features=5120, out_features=512, bias=True)
    (1): BoundTanh()
  )
  (fc_final): BoundFinalLinear(in_features=512, out_features=10, bias=True)
)
number of params:  123213323
Epoch 2822:  train loss 0.3519   train acc 0.5465   worst 0.3769   lr 0.0002   p 798.73   eps 0.1718   mix 0.0124   time 13.36
Epoch 2823:  train loss 0.3501   train acc 0.5463   worst 0.3747   lr 0.0002   p 800.13   eps 0.1718   mix 0.0124   time 13.33
Epoch 2824:  train loss 0.3526   train acc 0.5465   worst 0.3762   lr 0.0002   p 801.54   eps 0.1718   mix 0.0123   time 13.39
Epoch 2825:  train loss 0.3517   train acc 0.5462   worst 0.3758   lr 0.0002   p 802.95   eps 0.1718   mix 0.0123   time 13.35
Epoch 2826:  train loss 0.3564   train acc 0.5477   worst 0.3745   lr 0.0002   p 804.36   eps 0.1718   mix 0.0123   time 13.35
Epoch 2827:  train loss 0.3504   train acc 0.5451   worst 0.3746   lr 0.0002   p 805.77   eps 0.1718   mix 0.0123   time 13.34
Epoch 2828:  train loss 0.3477   train acc 0.5450   worst 0.3763   lr 0.0002   p 807.19   eps 0.1718   mix 0.0123   time 13.34
Epoch 2829:  train loss 0.3536   train acc 0.5477   worst 0.3769   lr 0.0002   p 808.60   eps 0.1718   mix 0.0122   time 13.36
Epoch 2830:  train loss 0.3552   train acc 0.5466   worst 0.3731   lr 0.0002   p 810.03   eps 0.1718   mix 0.0122   time 13.30
Epoch 2831:  train loss 0.3497   train acc 0.5455   worst 0.3760   lr 0.0002   p 811.45   eps 0.1718   mix 0.0122   time 13.34
Epoch 2832:  train loss 0.3500   train acc 0.5455   worst 0.3743   lr 0.0002   p 812.87   eps 0.1718   mix 0.0122   time 13.35
Epoch 2833:  train loss 0.3524   train acc 0.5472   worst 0.3765   lr 0.0002   p 814.30   eps 0.1718   mix 0.0122   time 13.34
Epoch 2834:  train loss 0.3501   train acc 0.5451   worst 0.3746   lr 0.0002   p 815.73   eps 0.1718   mix 0.0121   time 13.35
Epoch 2835:  train loss 0.3498   train acc 0.5457   worst 0.3768   lr 0.0001   p 817.17   eps 0.1718   mix 0.0121   time 13.34
Epoch 2836:  train loss 0.3510   train acc 0.5463   worst 0.3754   lr 0.0001   p 818.60   eps 0.1718   mix 0.0121   time 13.36
Epoch 2837:  train loss 0.3532   train acc 0.5459   worst 0.3758   lr 0.0001   p 820.04   eps 0.1718   mix 0.0121   time 13.40
Epoch 2838:  train loss 0.3548   train acc 0.5474   worst 0.3754   lr 0.0001   p 821.48   eps 0.1718   mix 0.0121   time 13.41
Epoch 2839:  train loss 0.3502   train acc 0.5454   worst 0.3756   lr 0.0001   p 822.93   eps 0.1718   mix 0.0120   time 13.42
Epoch 2840:  train loss 0.3538   train acc 0.5470   worst 0.3744   lr 0.0001   p 824.37   eps 0.1718   mix 0.0120   time 13.33
Epoch 2841:  train loss 0.3508   train acc 0.5473   worst 0.3769   lr 0.0001   p 825.82   eps 0.1718   mix 0.0120   time 13.33
Epoch 2842:  train loss 0.3510   train acc 0.5471   worst 0.3772   lr 0.0001   p 827.27   eps 0.1718   mix 0.0120   time 13.34
Epoch 2843:  train loss 0.3498   train acc 0.5460   worst 0.3782   lr 0.0001   p 828.73   eps 0.1718   mix 0.0120   time 13.35
Epoch 2844:  train loss 0.3522   train acc 0.5467   worst 0.3754   lr 0.0001   p 830.18   eps 0.1718   mix 0.0119   time 13.36
Epoch 2845:  train loss 0.3496   train acc 0.5446   worst 0.3755   lr 0.0001   p 831.64   eps 0.1718   mix 0.0119   time 13.32
Epoch 2846:  train loss 0.3537   train acc 0.5464   worst 0.3747   lr 0.0001   p 833.10   eps 0.1718   mix 0.0119   time 13.34
Epoch 2847:  train loss 0.3489   train acc 0.5472   worst 0.3775   lr 0.0001   p 834.57   eps 0.1718   mix 0.0119   time 13.31
Epoch 2848:  train loss 0.3518   train acc 0.5473   worst 0.3770   lr 0.0001   p 836.03   eps 0.1718   mix 0.0119   time 13.32
Epoch 2849:  train loss 0.3495   train acc 0.5461   worst 0.3768   lr 0.0001   p 837.50   eps 0.1718   mix 0.0118   time 13.32
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 2849:  clean acc 0.5576   certified acc 0.4090   time 48.68
Calculating metrics for SortNet on test set
Epoch 2849:  clean acc 0.5411   certified acc 0.3945   time 9.21
Epoch 2850:  train loss 0.3512   train acc 0.5447   worst 0.3737   lr 0.0001   p 838.97   eps 0.1718   mix 0.0118   time 13.37
Epoch 2851:  train loss 0.3547   train acc 0.5496   worst 0.3767   lr 0.0001   p 840.45   eps 0.1718   mix 0.0118   time 13.40
Epoch 2852:  train loss 0.3506   train acc 0.5467   worst 0.3763   lr 0.0001   p 841.93   eps 0.1718   mix 0.0118   time 13.36
Epoch 2853:  train loss 0.3491   train acc 0.5468   worst 0.3770   lr 0.0001   p 843.41   eps 0.1718   mix 0.0118   time 13.35
Epoch 2854:  train loss 0.3517   train acc 0.5458   worst 0.3755   lr 0.0001   p 844.89   eps 0.1718   mix 0.0117   time 13.36
Epoch 2855:  train loss 0.3542   train acc 0.5475   worst 0.3753   lr 0.0001   p 846.37   eps 0.1718   mix 0.0117   time 13.36
Epoch 2856:  train loss 0.3545   train acc 0.5492   worst 0.3761   lr 0.0001   p 847.86   eps 0.1718   mix 0.0117   time 13.50
Epoch 2857:  train loss 0.3535   train acc 0.5485   worst 0.3756   lr 0.0001   p 849.35   eps 0.1718   mix 0.0117   time 13.37
Epoch 2858:  train loss 0.3484   train acc 0.5462   worst 0.3769   lr 0.0001   p 850.84   eps 0.1718   mix 0.0117   time 13.34
Epoch 2859:  train loss 0.3487   train acc 0.5471   worst 0.3783   lr 0.0001   p 852.34   eps 0.1718   mix 0.0116   time 13.36
Epoch 2860:  train loss 0.3499   train acc 0.5456   worst 0.3773   lr 0.0001   p 853.83   eps 0.1718   mix 0.0116   time 13.35
Epoch 2861:  train loss 0.3512   train acc 0.5462   worst 0.3752   lr 0.0001   p 855.34   eps 0.1718   mix 0.0116   time 13.42
Epoch 2862:  train loss 0.3495   train acc 0.5459   worst 0.3762   lr 0.0001   p 856.84   eps 0.1718   mix 0.0116   time 13.38
Epoch 2863:  train loss 0.3472   train acc 0.5449   worst 0.3768   lr 0.0001   p 858.34   eps 0.1718   mix 0.0116   time 13.38
Epoch 2864:  train loss 0.3470   train acc 0.5453   worst 0.3785   lr 0.0001   p 859.85   eps 0.1718   mix 0.0115   time 13.37
Epoch 2865:  train loss 0.3516   train acc 0.5484   worst 0.3765   lr 0.0001   p 861.36   eps 0.1718   mix 0.0115   time 13.41
Epoch 2866:  train loss 0.3486   train acc 0.5456   worst 0.3766   lr 0.0001   p 862.88   eps 0.1718   mix 0.0115   time 13.38
Epoch 2867:  train loss 0.3483   train acc 0.5452   worst 0.3767   lr 0.0001   p 864.39   eps 0.1718   mix 0.0115   time 13.43
Epoch 2868:  train loss 0.3502   train acc 0.5461   worst 0.3751   lr 0.0001   p 865.91   eps 0.1718   mix 0.0115   time 13.40
Epoch 2869:  train loss 0.3488   train acc 0.5446   worst 0.3759   lr 0.0001   p 867.43   eps 0.1718   mix 0.0115   time 13.43
Epoch 2870:  train loss 0.3489   train acc 0.5461   worst 0.3777   lr 0.0001   p 868.96   eps 0.1718   mix 0.0114   time 13.34
Epoch 2871:  train loss 0.3504   train acc 0.5461   worst 0.3769   lr 0.0001   p 870.49   eps 0.1718   mix 0.0114   time 13.41
Epoch 2872:  train loss 0.3526   train acc 0.5480   worst 0.3759   lr 0.0001   p 872.02   eps 0.1718   mix 0.0114   time 13.35
Epoch 2873:  train loss 0.3516   train acc 0.5473   worst 0.3768   lr 0.0001   p 873.55   eps 0.1718   mix 0.0114   time 13.39
Epoch 2874:  train loss 0.3531   train acc 0.5475   worst 0.3760   lr 0.0001   p 875.08   eps 0.1718   mix 0.0114   time 13.40
Epoch 2875:  train loss 0.3481   train acc 0.5456   worst 0.3775   lr 0.0001   p 876.62   eps 0.1718   mix 0.0113   time 13.42
Epoch 2876:  train loss 0.3543   train acc 0.5481   worst 0.3771   lr 0.0001   p 878.16   eps 0.1718   mix 0.0113   time 13.44
Epoch 2877:  train loss 0.3518   train acc 0.5455   worst 0.3731   lr 0.0001   p 879.70   eps 0.1718   mix 0.0113   time 13.40
Epoch 2878:  train loss 0.3471   train acc 0.5457   worst 0.3768   lr 0.0001   p 881.25   eps 0.1718   mix 0.0113   time 13.44
Epoch 2879:  train loss 0.3521   train acc 0.5474   worst 0.3755   lr 0.0001   p 882.80   eps 0.1718   mix 0.0113   time 13.41
Epoch 2880:  train loss 0.3497   train acc 0.5468   worst 0.3758   lr 0.0001   p 884.35   eps 0.1718   mix 0.0112   time 13.44
Epoch 2881:  train loss 0.3537   train acc 0.5468   worst 0.3741   lr 0.0001   p 885.90   eps 0.1718   mix 0.0112   time 13.42
Epoch 2882:  train loss 0.3526   train acc 0.5488   worst 0.3780   lr 0.0001   p 887.46   eps 0.1718   mix 0.0112   time 13.40
Epoch 2883:  train loss 0.3484   train acc 0.5476   worst 0.3786   lr 0.0001   p 889.02   eps 0.1718   mix 0.0112   time 13.42
Epoch 2884:  train loss 0.3501   train acc 0.5469   worst 0.3785   lr 0.0001   p 890.58   eps 0.1718   mix 0.0112   time 13.44
Epoch 2885:  train loss 0.3536   train acc 0.5479   worst 0.3749   lr 0.0001   p 892.15   eps 0.1718   mix 0.0111   time 13.46
Epoch 2886:  train loss 0.3469   train acc 0.5479   worst 0.3778   lr 0.0001   p 893.72   eps 0.1718   mix 0.0111   time 13.43
Epoch 2887:  train loss 0.3520   train acc 0.5463   worst 0.3745   lr 0.0001   p 895.29   eps 0.1718   mix 0.0111   time 13.44
Epoch 2888:  train loss 0.3493   train acc 0.5467   worst 0.3765   lr 0.0001   p 896.86   eps 0.1718   mix 0.0111   time 13.41
Epoch 2889:  train loss 0.3538   train acc 0.5482   worst 0.3754   lr 0.0001   p 898.44   eps 0.1718   mix 0.0111   time 13.41
Epoch 2890:  train loss 0.3505   train acc 0.5478   worst 0.3782   lr 0.0001   p 900.01   eps 0.1718   mix 0.0111   time 13.38
Epoch 2891:  train loss 0.3506   train acc 0.5461   worst 0.3760   lr 0.0001   p 901.60   eps 0.1718   mix 0.0110   time 13.41
Epoch 2892:  train loss 0.3500   train acc 0.5451   worst 0.3756   lr 0.0001   p 903.18   eps 0.1718   mix 0.0110   time 13.43
Epoch 2893:  train loss 0.3482   train acc 0.5467   worst 0.3765   lr 0.0001   p 904.77   eps 0.1718   mix 0.0110   time 13.37
Epoch 2894:  train loss 0.3512   train acc 0.5481   worst 0.3773   lr 0.0001   p 906.36   eps 0.1718   mix 0.0110   time 13.36
Epoch 2895:  train loss 0.3484   train acc 0.5455   worst 0.3757   lr 0.0001   p 907.95   eps 0.1718   mix 0.0110   time 13.39
Epoch 2896:  train loss 0.3520   train acc 0.5471   worst 0.3754   lr 0.0001   p 909.55   eps 0.1718   mix 0.0109   time 13.39
Epoch 2897:  train loss 0.3509   train acc 0.5481   worst 0.3782   lr 0.0001   p 911.14   eps 0.1718   mix 0.0109   time 13.32
Epoch 2898:  train loss 0.3533   train acc 0.5476   worst 0.3745   lr 0.0001   p 912.74   eps 0.1718   mix 0.0109   time 13.35
Epoch 2899:  train loss 0.3487   train acc 0.5461   worst 0.3781   lr 0.0001   p 914.35   eps 0.1718   mix 0.0109   time 13.39
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 2899:  clean acc 0.5561   certified acc 0.4092   time 48.91
Calculating metrics for SortNet on test set
Epoch 2899:  clean acc 0.5406   certified acc 0.3939   time 9.21
Epoch 2900:  train loss 0.3508   train acc 0.5483   worst 0.3778   lr 0.0001   p 915.96   eps 0.1718   mix 0.0109   time 13.33
Epoch 2901:  train loss 0.3526   train acc 0.5482   worst 0.3776   lr 0.0001   p 917.57   eps 0.1718   mix 0.0109   time 13.30
Epoch 2902:  train loss 0.3504   train acc 0.5472   worst 0.3758   lr 0.0001   p 919.18   eps 0.1718   mix 0.0108   time 13.32
Epoch 2903:  train loss 0.3497   train acc 0.5472   worst 0.3773   lr 0.0001   p 920.79   eps 0.1718   mix 0.0108   time 13.33
Epoch 2904:  train loss 0.3498   train acc 0.5461   worst 0.3756   lr 0.0001   p 922.41   eps 0.1718   mix 0.0108   time 13.31
Epoch 2905:  train loss 0.3500   train acc 0.5497   worst 0.3789   lr 0.0000   p 924.03   eps 0.1718   mix 0.0108   time 13.30
Epoch 2906:  train loss 0.3498   train acc 0.5450   worst 0.3751   lr 0.0000   p 925.66   eps 0.1718   mix 0.0108   time 13.27
Epoch 2907:  train loss 0.3502   train acc 0.5463   worst 0.3759   lr 0.0000   p 927.28   eps 0.1718   mix 0.0107   time 13.33
Epoch 2908:  train loss 0.3486   train acc 0.5458   worst 0.3747   lr 0.0000   p 928.91   eps 0.1718   mix 0.0107   time 13.32
Epoch 2909:  train loss 0.3477   train acc 0.5456   worst 0.3774   lr 0.0000   p 930.54   eps 0.1718   mix 0.0107   time 13.30
Epoch 2910:  train loss 0.3495   train acc 0.5450   worst 0.3756   lr 0.0000   p 932.18   eps 0.1718   mix 0.0107   time 13.30
Epoch 2911:  train loss 0.3479   train acc 0.5467   worst 0.3775   lr 0.0000   p 933.82   eps 0.1718   mix 0.0107   time 13.33
Epoch 2912:  train loss 0.3497   train acc 0.5465   worst 0.3762   lr 0.0000   p 935.46   eps 0.1718   mix 0.0107   time 13.34
Epoch 2913:  train loss 0.3510   train acc 0.5484   worst 0.3768   lr 0.0000   p 937.10   eps 0.1718   mix 0.0106   time 13.42
Epoch 2914:  train loss 0.3498   train acc 0.5482   worst 0.3775   lr 0.0000   p 938.75   eps 0.1718   mix 0.0106   time 13.33
Epoch 2915:  train loss 0.3501   train acc 0.5457   worst 0.3747   lr 0.0000   p 940.40   eps 0.1718   mix 0.0106   time 13.38
Epoch 2916:  train loss 0.3497   train acc 0.5470   worst 0.3774   lr 0.0000   p 942.05   eps 0.1718   mix 0.0106   time 13.38
Epoch 2917:  train loss 0.3507   train acc 0.5477   worst 0.3759   lr 0.0000   p 943.71   eps 0.1718   mix 0.0106   time 13.32
Epoch 2918:  train loss 0.3477   train acc 0.5459   worst 0.3766   lr 0.0000   p 945.37   eps 0.1718   mix 0.0106   time 13.34
Epoch 2919:  train loss 0.3505   train acc 0.5456   worst 0.3759   lr 0.0000   p 947.03   eps 0.1718   mix 0.0105   time 13.36
Epoch 2920:  train loss 0.3491   train acc 0.5466   worst 0.3770   lr 0.0000   p 948.69   eps 0.1718   mix 0.0105   time 13.35
Epoch 2921:  train loss 0.3494   train acc 0.5466   worst 0.3756   lr 0.0000   p 950.36   eps 0.1718   mix 0.0105   time 13.32
Epoch 2922:  train loss 0.3486   train acc 0.5469   worst 0.3778   lr 0.0000   p 952.03   eps 0.1718   mix 0.0105   time 13.32
Epoch 2923:  train loss 0.3498   train acc 0.5463   worst 0.3761   lr 0.0000   p 953.70   eps 0.1718   mix 0.0105   time 13.36
Epoch 2924:  train loss 0.3488   train acc 0.5471   worst 0.3777   lr 0.0000   p 955.38   eps 0.1718   mix 0.0104   time 13.35
Epoch 2925:  train loss 0.3545   train acc 0.5492   worst 0.3750   lr 0.0000   p 957.06   eps 0.1718   mix 0.0104   time 13.32
Epoch 2926:  train loss 0.3526   train acc 0.5479   worst 0.3767   lr 0.0000   p 958.74   eps 0.1718   mix 0.0104   time 13.31
Epoch 2927:  train loss 0.3508   train acc 0.5466   worst 0.3749   lr 0.0000   p 960.42   eps 0.1718   mix 0.0104   time 13.33
Epoch 2928:  train loss 0.3485   train acc 0.5461   worst 0.3764   lr 0.0000   p 962.11   eps 0.1718   mix 0.0104   time 13.33
Epoch 2929:  train loss 0.3509   train acc 0.5479   worst 0.3761   lr 0.0000   p 963.80   eps 0.1718   mix 0.0104   time 13.35
Epoch 2930:  train loss 0.3500   train acc 0.5473   worst 0.3766   lr 0.0000   p 965.49   eps 0.1718   mix 0.0103   time 13.39
Epoch 2931:  train loss 0.3503   train acc 0.5465   worst 0.3757   lr 0.0000   p 967.19   eps 0.1718   mix 0.0103   time 13.34
Epoch 2932:  train loss 0.3473   train acc 0.5463   worst 0.3771   lr 0.0000   p 968.89   eps 0.1718   mix 0.0103   time 13.43
Epoch 2933:  train loss 0.3504   train acc 0.5468   worst 0.3755   lr 0.0000   p 970.59   eps 0.1718   mix 0.0103   time 13.33
Epoch 2934:  train loss 0.3509   train acc 0.5485   worst 0.3781   lr 0.0000   p 972.30   eps 0.1718   mix 0.0103   time 13.29
Epoch 2935:  train loss 0.3455   train acc 0.5455   worst 0.3781   lr 0.0000   p 974.01   eps 0.1718   mix 0.0103   time 13.32
Epoch 2936:  train loss 0.3507   train acc 0.5474   worst 0.3768   lr 0.0000   p 975.72   eps 0.1718   mix 0.0102   time 13.31
Epoch 2937:  train loss 0.3509   train acc 0.5474   worst 0.3784   lr 0.0000   p 977.43   eps 0.1718   mix 0.0102   time 13.23
Epoch 2938:  train loss 0.3486   train acc 0.5472   worst 0.3778   lr 0.0000   p 979.15   eps 0.1718   mix 0.0102   time 13.32
Epoch 2939:  train loss 0.3497   train acc 0.5480   worst 0.3773   lr 0.0000   p 980.87   eps 0.1718   mix 0.0102   time 13.28
Epoch 2940:  train loss 0.3531   train acc 0.5497   worst 0.3773   lr 0.0000   p 982.60   eps 0.1718   mix 0.0102   time 13.29
Epoch 2941:  train loss 0.3454   train acc 0.5435   worst 0.3760   lr 0.0000   p 984.32   eps 0.1718   mix 0.0102   time 13.31
Epoch 2942:  train loss 0.3498   train acc 0.5471   worst 0.3762   lr 0.0000   p 986.05   eps 0.1718   mix 0.0101   time 13.28
Epoch 2943:  train loss 0.3563   train acc 0.5502   worst 0.3774   lr 0.0000   p 987.78   eps 0.1718   mix 0.0101   time 13.31
Epoch 2944:  train loss 0.3462   train acc 0.5478   worst 0.3784   lr 0.0000   p 989.52   eps 0.1718   mix 0.0101   time 13.26
Epoch 2945:  train loss 0.3466   train acc 0.5443   worst 0.3764   lr 0.0000   p 991.26   eps 0.1718   mix 0.0101   time 13.27
Epoch 2946:  train loss 0.3466   train acc 0.5463   worst 0.3779   lr 0.0000   p 993.00   eps 0.1718   mix 0.0101   time 13.29
Epoch 2947:  train loss 0.3500   train acc 0.5476   worst 0.3759   lr 0.0000   p 994.75   eps 0.1718   mix 0.0101   time 13.29
Epoch 2948:  train loss 0.3497   train acc 0.5470   worst 0.3782   lr 0.0000   p 996.49   eps 0.1718   mix 0.0100   time 13.33
Epoch 2949:  train loss 0.3530   train acc 0.5493   worst 0.3763   lr 0.0000   p 998.25   eps 0.1718   mix 0.0100   time 13.34
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 2949:  clean acc 0.5582   certified acc 0.4104   time 48.57
Calculating metrics for SortNet on test set
Epoch 2949:  clean acc 0.5405   certified acc 0.3950   time 9.18
Epoch 2950:  train loss 0.3495   train acc 0.5463   worst 0.3750   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.92
Epoch 2951:  train loss 0.3517   train acc 0.5496   worst 0.3777   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.70
Epoch 2952:  train loss 0.3482   train acc 0.5465   worst 0.3777   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.83
Epoch 2953:  train loss 0.3543   train acc 0.5495   worst 0.3759   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.80
Epoch 2954:  train loss 0.3511   train acc 0.5482   worst 0.3766   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.66
Epoch 2955:  train loss 0.3511   train acc 0.5473   worst 0.3760   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.00
Epoch 2956:  train loss 0.3508   train acc 0.5471   worst 0.3767   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.95
Epoch 2957:  train loss 0.3491   train acc 0.5454   worst 0.3738   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.23
Epoch 2958:  train loss 0.3516   train acc 0.5479   worst 0.3754   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.31
Epoch 2959:  train loss 0.3510   train acc 0.5484   worst 0.3764   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.70
Epoch 2960:  train loss 0.3497   train acc 0.5481   worst 0.3774   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.66
Epoch 2961:  train loss 0.3503   train acc 0.5476   worst 0.3765   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.85
Epoch 2962:  train loss 0.3516   train acc 0.5466   worst 0.3734   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.64
Epoch 2963:  train loss 0.3512   train acc 0.5484   worst 0.3778   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.71
Epoch 2964:  train loss 0.3519   train acc 0.5473   worst 0.3750   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.74
Epoch 2965:  train loss 0.3487   train acc 0.5459   worst 0.3768   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.06
Epoch 2966:  train loss 0.3518   train acc 0.5492   worst 0.3767   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.62
Epoch 2967:  train loss 0.3481   train acc 0.5460   worst 0.3763   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.62
Epoch 2968:  train loss 0.3471   train acc 0.5473   worst 0.3777   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.68
Epoch 2969:  train loss 0.3468   train acc 0.5469   worst 0.3778   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.81
Epoch 2970:  train loss 0.3540   train acc 0.5478   worst 0.3741   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.72
Epoch 2971:  train loss 0.3543   train acc 0.5483   worst 0.3751   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.77
Epoch 2972:  train loss 0.3503   train acc 0.5464   worst 0.3745   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.62
Epoch 2973:  train loss 0.3518   train acc 0.5475   worst 0.3764   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.72
Epoch 2974:  train loss 0.3472   train acc 0.5462   worst 0.3763   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.19
Epoch 2975:  train loss 0.3508   train acc 0.5473   worst 0.3761   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.30
Epoch 2976:  train loss 0.3514   train acc 0.5470   worst 0.3745   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.22
Epoch 2977:  train loss 0.3521   train acc 0.5491   worst 0.3764   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.16
Epoch 2978:  train loss 0.3529   train acc 0.5476   worst 0.3751   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.12
Epoch 2979:  train loss 0.3542   train acc 0.5476   worst 0.3736   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.64
Epoch 2980:  train loss 0.3513   train acc 0.5469   worst 0.3759   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.63
Epoch 2981:  train loss 0.3498   train acc 0.5465   worst 0.3767   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.73
Epoch 2982:  train loss 0.3496   train acc 0.5470   worst 0.3757   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 6.08
Epoch 2983:  train loss 0.3478   train acc 0.5457   worst 0.3771   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.68
Epoch 2984:  train loss 0.3511   train acc 0.5472   worst 0.3737   lr 0.0000   p inf   eps 0.1718   mix 0.0100   time 5.67
