dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.75,identity_val=10.0)
loss = mixture(lam0=0.02,lam_end=0.0002)
p_start = 8.0
p_end = 1000.0
eps_train = 0.45
eps_test = 0.3
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 1
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 579:  train loss 0.0450   train acc 0.9911   worst 0.8160   lr 0.0135   p 44.37   eps 1.4606   mix 0.0039   time 14.27
Epoch 580:  train loss 0.0441   train acc 0.9912   worst 0.8161   lr 0.0135   p 44.53   eps 1.4606   mix 0.0039   time 14.37
Epoch 581:  train loss 0.0452   train acc 0.9906   worst 0.8135   lr 0.0135   p 44.69   eps 1.4606   mix 0.0039   time 15.01
Epoch 582:  train loss 0.0445   train acc 0.9912   worst 0.8170   lr 0.0134   p 44.85   eps 1.4606   mix 0.0039   time 14.46
Epoch 583:  train loss 0.0443   train acc 0.9911   worst 0.8150   lr 0.0134   p 45.01   eps 1.4606   mix 0.0039   time 14.41
Epoch 584:  train loss 0.0444   train acc 0.9911   worst 0.8153   lr 0.0134   p 45.17   eps 1.4606   mix 0.0038   time 14.33
Epoch 585:  train loss 0.0450   train acc 0.9912   worst 0.8120   lr 0.0134   p 45.33   eps 1.4606   mix 0.0038   time 14.36
Epoch 586:  train loss 0.0452   train acc 0.9912   worst 0.8141   lr 0.0134   p 45.50   eps 1.4606   mix 0.0038   time 14.37
Epoch 587:  train loss 0.0448   train acc 0.9914   worst 0.8121   lr 0.0133   p 45.66   eps 1.4606   mix 0.0038   time 14.36
Epoch 588:  train loss 0.0452   train acc 0.9913   worst 0.8143   lr 0.0133   p 45.82   eps 1.4606   mix 0.0038   time 14.33
Epoch 589:  train loss 0.0451   train acc 0.9908   worst 0.8140   lr 0.0133   p 45.99   eps 1.4606   mix 0.0038   time 14.45
Epoch 590:  train loss 0.0448   train acc 0.9910   worst 0.8120   lr 0.0133   p 46.15   eps 1.4606   mix 0.0038   time 14.42
Epoch 591:  train loss 0.0451   train acc 0.9907   worst 0.8130   lr 0.0133   p 46.32   eps 1.4606   mix 0.0037   time 14.36
Epoch 592:  train loss 0.0453   train acc 0.9908   worst 0.8119   lr 0.0132   p 46.48   eps 1.4606   mix 0.0037   time 14.31
Epoch 593:  train loss 0.0461   train acc 0.9911   worst 0.8081   lr 0.0132   p 46.65   eps 1.4606   mix 0.0037   time 14.41
Epoch 594:  train loss 0.0457   train acc 0.9909   worst 0.8099   lr 0.0132   p 46.82   eps 1.4606   mix 0.0037   time 14.37
Epoch 595:  train loss 0.0463   train acc 0.9907   worst 0.8074   lr 0.0132   p 46.98   eps 1.4606   mix 0.0037   time 14.32
Epoch 596:  train loss 0.0453   train acc 0.9912   worst 0.8098   lr 0.0132   p 47.15   eps 1.4606   mix 0.0037   time 14.34
Epoch 597:  train loss 0.0466   train acc 0.9903   worst 0.8064   lr 0.0131   p 47.32   eps 1.4606   mix 0.0037   time 14.31
Epoch 598:  train loss 0.0456   train acc 0.9910   worst 0.8105   lr 0.0131   p 47.49   eps 1.4606   mix 0.0037   time 14.23
Epoch 599:  train loss 0.0456   train acc 0.9912   worst 0.8083   lr 0.0131   p 47.66   eps 1.4606   mix 0.0036   time 14.31
Epoch 600:  train loss 0.0458   train acc 0.9909   worst 0.8070   lr 0.0131   p 47.83   eps 1.4606   mix 0.0036   time 14.44
Epoch 601:  train loss 0.0463   train acc 0.9907   worst 0.8076   lr 0.0131   p 48.00   eps 1.4606   mix 0.0036   time 14.33
Epoch 602:  train loss 0.0458   train acc 0.9908   worst 0.8080   lr 0.0131   p 48.18   eps 1.4606   mix 0.0036   time 14.26
Epoch 603:  train loss 0.0458   train acc 0.9914   worst 0.8061   lr 0.0130   p 48.35   eps 1.4606   mix 0.0036   time 14.90
Epoch 604:  train loss 0.0460   train acc 0.9907   worst 0.8076   lr 0.0130   p 48.52   eps 1.4606   mix 0.0036   time 14.45
Epoch 605:  train loss 0.0461   train acc 0.9913   worst 0.8041   lr 0.0130   p 48.70   eps 1.4606   mix 0.0036   time 14.34
Epoch 606:  train loss 0.0466   train acc 0.9913   worst 0.8034   lr 0.0130   p 48.87   eps 1.4606   mix 0.0036   time 14.28
Epoch 607:  train loss 0.0465   train acc 0.9910   worst 0.8025   lr 0.0130   p 49.05   eps 1.4606   mix 0.0035   time 14.26
Epoch 608:  train loss 0.0457   train acc 0.9910   worst 0.8060   lr 0.0129   p 49.22   eps 1.4606   mix 0.0035   time 14.29
Epoch 609:  train loss 0.0468   train acc 0.9912   worst 0.8023   lr 0.0129   p 49.40   eps 1.4606   mix 0.0035   time 14.45
Epoch 610:  train loss 0.0462   train acc 0.9913   worst 0.8021   lr 0.0129   p 49.57   eps 1.4606   mix 0.0035   time 14.25
Epoch 611:  train loss 0.0471   train acc 0.9907   worst 0.8011   lr 0.0129   p 49.75   eps 1.4606   mix 0.0035   time 14.49
Epoch 612:  train loss 0.0471   train acc 0.9907   worst 0.8016   lr 0.0129   p 49.93   eps 1.4606   mix 0.0035   time 14.29
Epoch 613:  train loss 0.0465   train acc 0.9907   worst 0.8032   lr 0.0128   p 50.11   eps 1.4606   mix 0.0035   time 14.66
Epoch 614:  train loss 0.0467   train acc 0.9907   worst 0.8010   lr 0.0128   p 50.29   eps 1.4606   mix 0.0035   time 14.32
Epoch 615:  train loss 0.0472   train acc 0.9909   worst 0.8023   lr 0.0128   p 50.47   eps 1.4606   mix 0.0035   time 14.41
Epoch 616:  train loss 0.0466   train acc 0.9909   worst 0.8016   lr 0.0128   p 50.65   eps 1.4606   mix 0.0034   time 14.27
Epoch 617:  train loss 0.0473   train acc 0.9908   worst 0.7995   lr 0.0127   p 50.83   eps 1.4606   mix 0.0034   time 14.17
Epoch 618:  train loss 0.0472   train acc 0.9907   worst 0.8003   lr 0.0127   p 51.01   eps 1.4606   mix 0.0034   time 14.38
Epoch 619:  train loss 0.0471   train acc 0.9910   worst 0.7984   lr 0.0127   p 51.20   eps 1.4606   mix 0.0034   time 14.27
Epoch 620:  train loss 0.0470   train acc 0.9906   worst 0.7991   lr 0.0127   p 51.38   eps 1.4606   mix 0.0034   time 14.33
Epoch 621:  train loss 0.0471   train acc 0.9911   worst 0.7984   lr 0.0127   p 51.56   eps 1.4606   mix 0.0034   time 14.24
Epoch 622:  train loss 0.0473   train acc 0.9911   worst 0.7978   lr 0.0126   p 51.75   eps 1.4606   mix 0.0034   time 14.74
Epoch 623:  train loss 0.0477   train acc 0.9911   worst 0.7946   lr 0.0126   p 51.93   eps 1.4606   mix 0.0034   time 14.38
Epoch 624:  train loss 0.0474   train acc 0.9907   worst 0.7977   lr 0.0126   p 52.12   eps 1.4606   mix 0.0033   time 14.40
Epoch 625:  train loss 0.0477   train acc 0.9908   worst 0.7981   lr 0.0126   p 52.31   eps 1.4606   mix 0.0033   time 14.26
Epoch 626:  train loss 0.0479   train acc 0.9906   worst 0.7939   lr 0.0126   p 52.49   eps 1.4606   mix 0.0033   time 14.34
Epoch 627:  train loss 0.0470   train acc 0.9910   worst 0.7964   lr 0.0125   p 52.68   eps 1.4606   mix 0.0033   time 14.26
Epoch 628:  train loss 0.0478   train acc 0.9906   worst 0.7946   lr 0.0125   p 52.87   eps 1.4606   mix 0.0033   time 14.70
Epoch 629:  train loss 0.0474   train acc 0.9906   worst 0.7954   lr 0.0125   p 53.06   eps 1.4606   mix 0.0033   time 14.46
Epoch 630:  train loss 0.0483   train acc 0.9905   worst 0.7945   lr 0.0125   p 53.25   eps 1.4606   mix 0.0033   time 14.30
Epoch 631:  train loss 0.0483   train acc 0.9907   worst 0.7938   lr 0.0125   p 53.44   eps 1.4606   mix 0.0033   time 14.21
Epoch 632:  train loss 0.0481   train acc 0.9913   worst 0.7924   lr 0.0124   p 53.63   eps 1.4606   mix 0.0033   time 14.98
Epoch 633:  train loss 0.0480   train acc 0.9907   worst 0.7937   lr 0.0124   p 53.82   eps 1.4606   mix 0.0032   time 14.46
Epoch 634:  train loss 0.0480   train acc 0.9912   worst 0.7922   lr 0.0124   p 54.02   eps 1.4606   mix 0.0032   time 14.40
Epoch 635:  train loss 0.0483   train acc 0.9908   worst 0.7926   lr 0.0124   p 54.21   eps 1.4606   mix 0.0032   time 14.37
Epoch 636:  train loss 0.0477   train acc 0.9910   worst 0.7933   lr 0.0124   p 54.41   eps 1.4606   mix 0.0032   time 14.33
Epoch 637:  train loss 0.0489   train acc 0.9905   worst 0.7923   lr 0.0123   p 54.60   eps 1.4606   mix 0.0032   time 14.47
Epoch 638:  train loss 0.0486   train acc 0.9908   worst 0.7888   lr 0.0123   p 54.80   eps 1.4606   mix 0.0032   time 14.27
Epoch 639:  train loss 0.0482   train acc 0.9902   worst 0.7921   lr 0.0123   p 54.99   eps 1.4606   mix 0.0032   time 14.32
Epoch 640:  train loss 0.0481   train acc 0.9910   worst 0.7906   lr 0.0123   p 55.19   eps 1.4606   mix 0.0032   time 14.25
Epoch 641:  train loss 0.0484   train acc 0.9908   worst 0.7890   lr 0.0123   p 55.39   eps 1.4606   mix 0.0032   time 14.34
Epoch 642:  train loss 0.0483   train acc 0.9913   worst 0.7879   lr 0.0122   p 55.59   eps 1.4606   mix 0.0031   time 14.25
Epoch 643:  train loss 0.0490   train acc 0.9906   worst 0.7905   lr 0.0122   p 55.78   eps 1.4606   mix 0.0031   time 14.39
Epoch 644:  train loss 0.0484   train acc 0.9910   worst 0.7901   lr 0.0122   p 55.98   eps 1.4606   mix 0.0031   time 14.41
Epoch 645:  train loss 0.0484   train acc 0.9911   worst 0.7864   lr 0.0122   p 56.18   eps 1.4606   mix 0.0031   time 14.24
Epoch 646:  train loss 0.0490   train acc 0.9907   worst 0.7856   lr 0.0122   p 56.39   eps 1.4606   mix 0.0031   time 14.33
Epoch 647:  train loss 0.0489   train acc 0.9910   worst 0.7854   lr 0.0121   p 56.59   eps 1.4606   mix 0.0031   time 14.31
Epoch 648:  train loss 0.0495   train acc 0.9908   worst 0.7843   lr 0.0121   p 56.79   eps 1.4606   mix 0.0031   time 14.39
Epoch 649:  train loss 0.0491   train acc 0.9912   worst 0.7853   lr 0.0121   p 56.99   eps 1.4606   mix 0.0031   time 14.43
Epoch 650:  train loss 0.0493   train acc 0.9908   worst 0.7843   lr 0.0121   p 57.20   eps 1.4606   mix 0.0031   time 14.35
Epoch 651:  train loss 0.0489   train acc 0.9908   worst 0.7848   lr 0.0121   p 57.40   eps 1.4606   mix 0.0031   time 14.20
Epoch 652:  train loss 0.0497   train acc 0.9909   worst 0.7833   lr 0.0120   p 57.61   eps 1.4606   mix 0.0030   time 14.27
Epoch 653:  train loss 0.0486   train acc 0.9910   worst 0.7859   lr 0.0120   p 57.82   eps 1.4606   mix 0.0030   time 14.36
Epoch 654:  train loss 0.0494   train acc 0.9908   worst 0.7844   lr 0.0120   p 58.02   eps 1.4606   mix 0.0030   time 14.86
Epoch 655:  train loss 0.0502   train acc 0.9903   worst 0.7815   lr 0.0120   p 58.23   eps 1.4606   mix 0.0030   time 14.34
Epoch 656:  train loss 0.0500   train acc 0.9905   worst 0.7830   lr 0.0120   p 58.44   eps 1.4606   mix 0.0030   time 14.31
Epoch 657:  train loss 0.0493   train acc 0.9906   worst 0.7834   lr 0.0119   p 58.65   eps 1.4606   mix 0.0030   time 14.52
Epoch 658:  train loss 0.0493   train acc 0.9905   worst 0.7829   lr 0.0119   p 58.86   eps 1.4606   mix 0.0030   time 14.47
Epoch 659:  train loss 0.0500   train acc 0.9908   worst 0.7808   lr 0.0119   p 59.07   eps 1.4606   mix 0.0030   time 14.24
Epoch 660:  train loss 0.0500   train acc 0.9909   worst 0.7775   lr 0.0119   p 59.28   eps 1.4606   mix 0.0030   time 14.72
Epoch 661:  train loss 0.0494   train acc 0.9906   worst 0.7814   lr 0.0119   p 59.49   eps 1.4606   mix 0.0030   time 14.19
Epoch 662:  train loss 0.0502   train acc 0.9908   worst 0.7802   lr 0.0118   p 59.71   eps 1.4606   mix 0.0029   time 14.36
Epoch 663:  train loss 0.0503   train acc 0.9910   worst 0.7784   lr 0.0118   p 59.92   eps 1.4606   mix 0.0029   time 14.22
Epoch 664:  train loss 0.0499   train acc 0.9910   worst 0.7793   lr 0.0118   p 60.14   eps 1.4606   mix 0.0029   time 14.38
Epoch 665:  train loss 0.0503   train acc 0.9908   worst 0.7787   lr 0.0118   p 60.35   eps 1.4606   mix 0.0029   time 14.23
Epoch 666:  train loss 0.0503   train acc 0.9904   worst 0.7773   lr 0.0118   p 60.57   eps 1.4606   mix 0.0029   time 14.27
Epoch 667:  train loss 0.0500   train acc 0.9907   worst 0.7772   lr 0.0117   p 60.78   eps 1.4606   mix 0.0029   time 14.28
Epoch 668:  train loss 0.0507   train acc 0.9902   worst 0.7787   lr 0.0117   p 61.00   eps 1.4606   mix 0.0029   time 14.28
Epoch 669:  train loss 0.0502   train acc 0.9901   worst 0.7769   lr 0.0117   p 61.22   eps 1.4606   mix 0.0029   time 14.29
Epoch 670:  train loss 0.0500   train acc 0.9906   worst 0.7788   lr 0.0117   p 61.44   eps 1.4606   mix 0.0029   time 14.33
Epoch 671:  train loss 0.0505   train acc 0.9907   worst 0.7751   lr 0.0116   p 61.66   eps 1.4606   mix 0.0029   time 14.42
Epoch 672:  train loss 0.0501   train acc 0.9907   worst 0.7769   lr 0.0116   p 61.88   eps 1.4606   mix 0.0028   time 14.29
Epoch 673:  train loss 0.0510   train acc 0.9908   worst 0.7744   lr 0.0116   p 62.10   eps 1.4606   mix 0.0028   time 14.34
Epoch 674:  train loss 0.0505   train acc 0.9909   worst 0.7761   lr 0.0116   p 62.33   eps 1.4606   mix 0.0028   time 14.25
Epoch 675:  train loss 0.0504   train acc 0.9905   worst 0.7752   lr 0.0116   p 62.55   eps 1.4606   mix 0.0028   time 14.29
Epoch 676:  train loss 0.0507   train acc 0.9907   worst 0.7740   lr 0.0115   p 62.77   eps 1.4606   mix 0.0028   time 14.24
Epoch 677:  train loss 0.0508   train acc 0.9908   worst 0.7737   lr 0.0115   p 63.00   eps 1.4606   mix 0.0028   time 14.39
Epoch 678:  train loss 0.0513   train acc 0.9906   worst 0.7708   lr 0.0115   p 63.22   eps 1.4606   mix 0.0028   time 14.27
Epoch 679:  train loss 0.0502   train acc 0.9910   worst 0.7744   lr 0.0115   p 63.45   eps 1.4606   mix 0.0028   time 14.42
Epoch 680:  train loss 0.0514   train acc 0.9900   worst 0.7728   lr 0.0115   p 63.68   eps 1.4606   mix 0.0028   time 14.33
Epoch 681:  train loss 0.0515   train acc 0.9900   worst 0.7699   lr 0.0114   p 63.91   eps 1.4606   mix 0.0028   time 14.33
Epoch 682:  train loss 0.0506   train acc 0.9910   worst 0.7712   lr 0.0114   p 64.13   eps 1.4606   mix 0.0027   time 14.24
Epoch 683:  train loss 0.0516   train acc 0.9903   worst 0.7702   lr 0.0114   p 64.36   eps 1.4606   mix 0.0027   time 14.21
Epoch 684:  train loss 0.0514   train acc 0.9907   worst 0.7707   lr 0.0114   p 64.59   eps 1.4606   mix 0.0027   time 14.37
Epoch 685:  train loss 0.0509   train acc 0.9908   worst 0.7704   lr 0.0114   p 64.83   eps 1.4606   mix 0.0027   time 14.38
Epoch 686:  train loss 0.0518   train acc 0.9898   worst 0.7687   lr 0.0113   p 65.06   eps 1.4606   mix 0.0027   time 14.34
Epoch 687:  train loss 0.0517   train acc 0.9906   worst 0.7685   lr 0.0113   p 65.29   eps 1.4606   mix 0.0027   time 14.40
Epoch 688:  train loss 0.0511   train acc 0.9905   worst 0.7694   lr 0.0113   p 65.53   eps 1.4606   mix 0.0027   time 14.19
Epoch 689:  train loss 0.0526   train acc 0.9899   worst 0.7679   lr 0.0113   p 65.76   eps 1.4606   mix 0.0027   time 14.39
Epoch 690:  train loss 0.0520   train acc 0.9903   worst 0.7668   lr 0.0113   p 66.00   eps 1.4606   mix 0.0027   time 14.25
Epoch 691:  train loss 0.0519   train acc 0.9902   worst 0.7673   lr 0.0112   p 66.23   eps 1.4606   mix 0.0027   time 14.38
Epoch 692:  train loss 0.0510   train acc 0.9906   worst 0.7680   lr 0.0112   p 66.47   eps 1.4606   mix 0.0027   time 14.27
Epoch 693:  train loss 0.0515   train acc 0.9905   worst 0.7680   lr 0.0112   p 66.71   eps 1.4606   mix 0.0026   time 14.21
Epoch 694:  train loss 0.0519   train acc 0.9903   worst 0.7658   lr 0.0112   p 66.95   eps 1.4606   mix 0.0026   time 14.71
Epoch 695:  train loss 0.0518   train acc 0.9905   worst 0.7687   lr 0.0111   p 67.19   eps 1.4606   mix 0.0026   time 14.24
Epoch 696:  train loss 0.0521   train acc 0.9907   worst 0.7673   lr 0.0111   p 67.43   eps 1.4606   mix 0.0026   time 14.27
Epoch 697:  train loss 0.0513   train acc 0.9902   worst 0.7685   lr 0.0111   p 67.67   eps 1.4606   mix 0.0026   time 14.23
Epoch 698:  train loss 0.0524   train acc 0.9906   worst 0.7642   lr 0.0111   p 67.91   eps 1.4606   mix 0.0026   time 14.30
Epoch 699:  train loss 0.0512   train acc 0.9909   worst 0.7653   lr 0.0111   p 68.15   eps 1.4606   mix 0.0026   time 14.28
Epoch 700:  train loss 0.0521   train acc 0.9906   worst 0.7640   lr 0.0110   p 68.40   eps 1.4606   mix 0.0026   time 14.21
Epoch 701:  train loss 0.0526   train acc 0.9897   worst 0.7612   lr 0.0110   p 68.64   eps 1.4606   mix 0.0026   time 14.23
Epoch 702:  train loss 0.0522   train acc 0.9900   worst 0.7641   lr 0.0110   p 68.89   eps 1.4606   mix 0.0026   time 14.29
Epoch 703:  train loss 0.0522   train acc 0.9903   worst 0.7652   lr 0.0110   p 69.14   eps 1.4606   mix 0.0026   time 14.19
Epoch 704:  train loss 0.0520   train acc 0.9909   worst 0.7634   lr 0.0110   p 69.38   eps 1.4606   mix 0.0025   time 14.33
Epoch 705:  train loss 0.0528   train acc 0.9905   worst 0.7622   lr 0.0109   p 69.63   eps 1.4606   mix 0.0025   time 14.32
Epoch 706:  train loss 0.0530   train acc 0.9904   worst 0.7589   lr 0.0109   p 69.88   eps 1.4606   mix 0.0025   time 14.31
Epoch 707:  train loss 0.0524   train acc 0.9901   worst 0.7607   lr 0.0109   p 70.13   eps 1.4606   mix 0.0025   time 14.27
Epoch 708:  train loss 0.0524   train acc 0.9903   worst 0.7616   lr 0.0109   p 70.38   eps 1.4606   mix 0.0025   time 14.19
Epoch 709:  train loss 0.0535   train acc 0.9898   worst 0.7602   lr 0.0109   p 70.64   eps 1.4606   mix 0.0025   time 14.31
Epoch 710:  train loss 0.0524   train acc 0.9904   worst 0.7600   lr 0.0108   p 70.89   eps 1.4606   mix 0.0025   time 14.23
Epoch 711:  train loss 0.0529   train acc 0.9900   worst 0.7596   lr 0.0108   p 71.14   eps 1.4606   mix 0.0025   time 14.25
Epoch 712:  train loss 0.0535   train acc 0.9908   worst 0.7590   lr 0.0108   p 71.40   eps 1.4606   mix 0.0025   time 14.32
Epoch 713:  train loss 0.0531   train acc 0.9902   worst 0.7584   lr 0.0108   p 71.65   eps 1.4606   mix 0.0025   time 14.29
Epoch 714:  train loss 0.0528   train acc 0.9905   worst 0.7559   lr 0.0108   p 71.91   eps 1.4606   mix 0.0025   time 14.25
Epoch 715:  train loss 0.0526   train acc 0.9906   worst 0.7580   lr 0.0107   p 72.17   eps 1.4606   mix 0.0025   time 14.23
Epoch 716:  train loss 0.0528   train acc 0.9902   worst 0.7597   lr 0.0107   p 72.43   eps 1.4606   mix 0.0024   time 14.26
Epoch 717:  train loss 0.0526   train acc 0.9904   worst 0.7574   lr 0.0107   p 72.69   eps 1.4606   mix 0.0024   time 14.17
Epoch 718:  train loss 0.0532   train acc 0.9900   worst 0.7559   lr 0.0107   p 72.95   eps 1.4606   mix 0.0024   time 14.25
Epoch 719:  train loss 0.0535   train acc 0.9901   worst 0.7588   lr 0.0106   p 73.21   eps 1.4606   mix 0.0024   time 14.28
Epoch 720:  train loss 0.0540   train acc 0.9896   worst 0.7557   lr 0.0106   p 73.47   eps 1.4606   mix 0.0024   time 14.33
Epoch 721:  train loss 0.0537   train acc 0.9902   worst 0.7570   lr 0.0106   p 73.73   eps 1.4606   mix 0.0024   time 14.30
Epoch 722:  train loss 0.0530   train acc 0.9904   worst 0.7555   lr 0.0106   p 74.00   eps 1.4606   mix 0.0024   time 14.17
Epoch 723:  train loss 0.0536   train acc 0.9902   worst 0.7554   lr 0.0106   p 74.26   eps 1.4606   mix 0.0024   time 14.54
Epoch 724:  train loss 0.0531   train acc 0.9907   worst 0.7527   lr 0.0105   p 74.53   eps 1.4606   mix 0.0024   time 14.40
Epoch 725:  train loss 0.0534   train acc 0.9908   worst 0.7546   lr 0.0105   p 74.80   eps 1.4606   mix 0.0024   time 14.36
Epoch 726:  train loss 0.0537   train acc 0.9900   worst 0.7546   lr 0.0105   p 75.06   eps 1.4606   mix 0.0024   time 14.24
Epoch 727:  train loss 0.0533   train acc 0.9906   worst 0.7534   lr 0.0105   p 75.33   eps 1.4606   mix 0.0024   time 15.07
Epoch 728:  train loss 0.0538   train acc 0.9901   worst 0.7523   lr 0.0105   p 75.60   eps 1.4606   mix 0.0023   time 14.38
Epoch 729:  train loss 0.0534   train acc 0.9903   worst 0.7545   lr 0.0104   p 75.87   eps 1.4606   mix 0.0023   time 14.33
Epoch 730:  train loss 0.0536   train acc 0.9905   worst 0.7519   lr 0.0104   p 76.15   eps 1.4606   mix 0.0023   time 14.32
Epoch 731:  train loss 0.0534   train acc 0.9904   worst 0.7512   lr 0.0104   p 76.42   eps 1.4606   mix 0.0023   time 14.43
Epoch 732:  train loss 0.0536   train acc 0.9902   worst 0.7523   lr 0.0104   p 76.69   eps 1.4606   mix 0.0023   time 14.34
Epoch 733:  train loss 0.0537   train acc 0.9899   worst 0.7535   lr 0.0104   p 76.97   eps 1.4606   mix 0.0023   time 14.29
Epoch 734:  train loss 0.0545   train acc 0.9903   worst 0.7487   lr 0.0103   p 77.24   eps 1.4606   mix 0.0023   time 14.44
Epoch 735:  train loss 0.0542   train acc 0.9905   worst 0.7493   lr 0.0103   p 77.52   eps 1.4606   mix 0.0023   time 14.16
Epoch 736:  train loss 0.0542   train acc 0.9904   worst 0.7514   lr 0.0103   p 77.80   eps 1.4606   mix 0.0023   time 14.32
Epoch 737:  train loss 0.0539   train acc 0.9901   worst 0.7522   lr 0.0103   p 78.08   eps 1.4606   mix 0.0023   time 14.54
Epoch 738:  train loss 0.0537   train acc 0.9908   worst 0.7494   lr 0.0103   p 78.36   eps 1.4606   mix 0.0023   time 14.16
Epoch 739:  train loss 0.0536   train acc 0.9901   worst 0.7497   lr 0.0102   p 78.64   eps 1.4606   mix 0.0023   time 14.16
Epoch 740:  train loss 0.0545   train acc 0.9902   worst 0.7469   lr 0.0102   p 78.92   eps 1.4606   mix 0.0023   time 14.37
Epoch 741:  train loss 0.0547   train acc 0.9900   worst 0.7465   lr 0.0102   p 79.20   eps 1.4606   mix 0.0022   time 14.19
Epoch 742:  train loss 0.0542   train acc 0.9907   worst 0.7476   lr 0.0102   p 79.49   eps 1.4606   mix 0.0022   time 14.85
Epoch 743:  train loss 0.0543   train acc 0.9903   worst 0.7466   lr 0.0101   p 79.77   eps 1.4606   mix 0.0022   time 14.20
Epoch 744:  train loss 0.0551   train acc 0.9894   worst 0.7481   lr 0.0101   p 80.06   eps 1.4606   mix 0.0022   time 14.35
Epoch 745:  train loss 0.0541   train acc 0.9907   worst 0.7476   lr 0.0101   p 80.34   eps 1.4606   mix 0.0022   time 14.26
Epoch 746:  train loss 0.0548   train acc 0.9905   worst 0.7446   lr 0.0101   p 80.63   eps 1.4606   mix 0.0022   time 14.21
Epoch 747:  train loss 0.0553   train acc 0.9899   worst 0.7457   lr 0.0101   p 80.92   eps 1.4606   mix 0.0022   time 14.87
Epoch 748:  train loss 0.0549   train acc 0.9901   worst 0.7428   lr 0.0100   p 81.21   eps 1.4606   mix 0.0022   time 14.25
