dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.7,identity_val=10.0)
loss = mixture(lam0=0.1,lam_end=0.001)
p_start = 8.0
p_end = 1000.0
eps_train = 0.3
eps_test = 0.1
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 0:  train loss 0.9702   train acc 0.4360   worst 0.0580   lr 0.0200   p 8.00   eps 0.9737   mix 0.1000   time 8.84
Epoch 1320:  train loss 0.0217   train acc 0.9958   worst 0.9153   lr 0.0007   p 628.17   eps 0.9737   mix 0.0016   time 27.18
Epoch 1321:  train loss 0.0222   train acc 0.9959   worst 0.9149   lr 0.0007   p 630.42   eps 0.9737   mix 0.0016   time 27.31
Epoch 1322:  train loss 0.0216   train acc 0.9961   worst 0.9148   lr 0.0007   p 632.68   eps 0.9737   mix 0.0015   time 27.34
Epoch 1323:  train loss 0.0217   train acc 0.9959   worst 0.9162   lr 0.0007   p 634.94   eps 0.9737   mix 0.0015   time 27.13
Epoch 1324:  train loss 0.0219   train acc 0.9957   worst 0.9152   lr 0.0007   p 637.22   eps 0.9737   mix 0.0015   time 26.95
Epoch 1325:  train loss 0.0216   train acc 0.9959   worst 0.9138   lr 0.0007   p 639.50   eps 0.9737   mix 0.0015   time 27.12
Epoch 1326:  train loss 0.0219   train acc 0.9959   worst 0.9134   lr 0.0007   p 641.79   eps 0.9737   mix 0.0015   time 27.09
Epoch 1327:  train loss 0.0217   train acc 0.9958   worst 0.9156   lr 0.0006   p 644.09   eps 0.9737   mix 0.0015   time 26.67
Epoch 1328:  train loss 0.0214   train acc 0.9962   worst 0.9151   lr 0.0006   p 646.40   eps 0.9737   mix 0.0015   time 27.23
Epoch 1329:  train loss 0.0210   train acc 0.9962   worst 0.9154   lr 0.0006   p 648.72   eps 0.9737   mix 0.0015   time 27.30
Epoch 1330:  train loss 0.0220   train acc 0.9959   worst 0.9146   lr 0.0006   p 651.04   eps 0.9737   mix 0.0015   time 27.26
Epoch 1331:  train loss 0.0214   train acc 0.9959   worst 0.9168   lr 0.0006   p 653.37   eps 0.9737   mix 0.0015   time 26.89
Epoch 1332:  train loss 0.0219   train acc 0.9956   worst 0.9156   lr 0.0006   p 655.71   eps 0.9737   mix 0.0015   time 27.36
Epoch 1333:  train loss 0.0216   train acc 0.9961   worst 0.9153   lr 0.0006   p 658.06   eps 0.9737   mix 0.0015   time 27.36
Epoch 1334:  train loss 0.0222   train acc 0.9957   worst 0.9136   lr 0.0006   p 660.42   eps 0.9737   mix 0.0015   time 27.48
Epoch 1335:  train loss 0.0214   train acc 0.9960   worst 0.9151   lr 0.0006   p 662.79   eps 0.9737   mix 0.0015   time 27.66
Epoch 1336:  train loss 0.0216   train acc 0.9959   worst 0.9150   lr 0.0006   p 665.16   eps 0.9737   mix 0.0015   time 27.66
Epoch 1337:  train loss 0.0217   train acc 0.9958   worst 0.9156   lr 0.0006   p 667.55   eps 0.9737   mix 0.0015   time 27.58
Epoch 1338:  train loss 0.0215   train acc 0.9959   worst 0.9147   lr 0.0006   p 669.94   eps 0.9737   mix 0.0015   time 27.65
Epoch 1339:  train loss 0.0218   train acc 0.9958   worst 0.9138   lr 0.0006   p 672.34   eps 0.9737   mix 0.0015   time 27.48
Epoch 1340:  train loss 0.0214   train acc 0.9958   worst 0.9151   lr 0.0006   p 674.75   eps 0.9737   mix 0.0015   time 28.03
Epoch 1341:  train loss 0.0215   train acc 0.9955   worst 0.9150   lr 0.0005   p 677.16   eps 0.9737   mix 0.0015   time 27.75
Epoch 1342:  train loss 0.0215   train acc 0.9960   worst 0.9148   lr 0.0005   p 679.59   eps 0.9737   mix 0.0014   time 27.85
Epoch 1343:  train loss 0.0219   train acc 0.9956   worst 0.9150   lr 0.0005   p 682.03   eps 0.9737   mix 0.0014   time 28.14
Epoch 1344:  train loss 0.0219   train acc 0.9957   worst 0.9158   lr 0.0005   p 684.47   eps 0.9737   mix 0.0014   time 27.96
Epoch 1345:  train loss 0.0216   train acc 0.9960   worst 0.9155   lr 0.0005   p 686.92   eps 0.9737   mix 0.0014   time 27.87
Epoch 1346:  train loss 0.0213   train acc 0.9961   worst 0.9168   lr 0.0005   p 689.38   eps 0.9737   mix 0.0014   time 27.86
Epoch 1347:  train loss 0.0215   train acc 0.9958   worst 0.9161   lr 0.0005   p 691.85   eps 0.9737   mix 0.0014   time 27.54
Epoch 1348:  train loss 0.0217   train acc 0.9958   worst 0.9151   lr 0.0005   p 694.33   eps 0.9737   mix 0.0014   time 27.44
Epoch 1349:  train loss 0.0217   train acc 0.9961   worst 0.9141   lr 0.0005   p 696.82   eps 0.9737   mix 0.0014   time 27.40
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1349:  clean acc 0.9970   certified acc 0.9949   time 98.00
Calculating metrics for SortNet on test set
Epoch 1349:  clean acc 0.9896   certified acc 0.9806   time 15.51
Epoch 1350:  train loss 0.0224   train acc 0.9957   worst 0.9148   lr 0.0005   p 699.32   eps 0.9737   mix 0.0014   time 27.11
Epoch 1351:  train loss 0.0211   train acc 0.9960   worst 0.9175   lr 0.0005   p 701.82   eps 0.9737   mix 0.0014   time 27.25
Epoch 1352:  train loss 0.0218   train acc 0.9957   worst 0.9142   lr 0.0005   p 704.34   eps 0.9737   mix 0.0014   time 27.16
Epoch 1353:  train loss 0.0218   train acc 0.9959   worst 0.9145   lr 0.0005   p 706.86   eps 0.9737   mix 0.0014   time 26.71
Epoch 1354:  train loss 0.0219   train acc 0.9955   worst 0.9154   lr 0.0005   p 709.39   eps 0.9737   mix 0.0014   time 27.20
Epoch 1355:  train loss 0.0217   train acc 0.9958   worst 0.9152   lr 0.0005   p 711.93   eps 0.9737   mix 0.0014   time 27.54
Epoch 1356:  train loss 0.0212   train acc 0.9962   worst 0.9160   lr 0.0005   p 714.48   eps 0.9737   mix 0.0014   time 27.24
Epoch 1357:  train loss 0.0217   train acc 0.9961   worst 0.9141   lr 0.0004   p 717.04   eps 0.9737   mix 0.0014   time 26.23
Epoch 1358:  train loss 0.0216   train acc 0.9959   worst 0.9155   lr 0.0004   p 719.61   eps 0.9737   mix 0.0014   time 27.31
Epoch 1359:  train loss 0.0217   train acc 0.9957   worst 0.9155   lr 0.0004   p 722.19   eps 0.9737   mix 0.0014   time 27.75
Epoch 1360:  train loss 0.0214   train acc 0.9958   worst 0.9161   lr 0.0004   p 724.78   eps 0.9737   mix 0.0014   time 27.12
Epoch 1361:  train loss 0.0217   train acc 0.9955   worst 0.9163   lr 0.0004   p 727.38   eps 0.9737   mix 0.0014   time 27.11
Epoch 1362:  train loss 0.0206   train acc 0.9961   worst 0.9169   lr 0.0004   p 729.98   eps 0.9737   mix 0.0014   time 27.20
Epoch 1363:  train loss 0.0221   train acc 0.9957   worst 0.9142   lr 0.0004   p 732.60   eps 0.9737   mix 0.0013   time 28.21
Epoch 1364:  train loss 0.0221   train acc 0.9959   worst 0.9150   lr 0.0004   p 735.22   eps 0.9737   mix 0.0013   time 29.28
Epoch 1365:  train loss 0.0212   train acc 0.9957   worst 0.9155   lr 0.0004   p 737.86   eps 0.9737   mix 0.0013   time 30.02
Epoch 1366:  train loss 0.0214   train acc 0.9959   worst 0.9161   lr 0.0004   p 740.50   eps 0.9737   mix 0.0013   time 29.41
Epoch 1367:  train loss 0.0212   train acc 0.9960   worst 0.9168   lr 0.0004   p 743.15   eps 0.9737   mix 0.0013   time 27.73
Epoch 1368:  train loss 0.0214   train acc 0.9958   worst 0.9154   lr 0.0004   p 745.82   eps 0.9737   mix 0.0013   time 27.05
Epoch 1369:  train loss 0.0223   train acc 0.9959   worst 0.9137   lr 0.0004   p 748.49   eps 0.9737   mix 0.0013   time 27.36
Epoch 1370:  train loss 0.0214   train acc 0.9960   worst 0.9149   lr 0.0004   p 751.17   eps 0.9737   mix 0.0013   time 27.11
Epoch 1371:  train loss 0.0223   train acc 0.9954   worst 0.9140   lr 0.0004   p 753.86   eps 0.9737   mix 0.0013   time 27.35
Epoch 1372:  train loss 0.0217   train acc 0.9959   worst 0.9151   lr 0.0004   p 756.56   eps 0.9737   mix 0.0013   time 27.32
Epoch 1373:  train loss 0.0214   train acc 0.9960   worst 0.9151   lr 0.0004   p 759.27   eps 0.9737   mix 0.0013   time 27.52
Epoch 1374:  train loss 0.0210   train acc 0.9961   worst 0.9166   lr 0.0003   p 761.99   eps 0.9737   mix 0.0013   time 27.27
Epoch 1375:  train loss 0.0218   train acc 0.9958   worst 0.9152   lr 0.0003   p 764.72   eps 0.9737   mix 0.0013   time 27.05
Epoch 1376:  train loss 0.0217   train acc 0.9957   worst 0.9140   lr 0.0003   p 767.46   eps 0.9737   mix 0.0013   time 27.37
Epoch 1377:  train loss 0.0216   train acc 0.9960   worst 0.9159   lr 0.0003   p 770.21   eps 0.9737   mix 0.0013   time 26.19
Epoch 1378:  train loss 0.0211   train acc 0.9960   worst 0.9142   lr 0.0003   p 772.97   eps 0.9737   mix 0.0013   time 27.17
Epoch 1379:  train loss 0.0215   train acc 0.9959   worst 0.9154   lr 0.0003   p 775.74   eps 0.9737   mix 0.0013   time 26.82
Epoch 1380:  train loss 0.0219   train acc 0.9957   worst 0.9150   lr 0.0003   p 778.52   eps 0.9737   mix 0.0013   time 26.91
Epoch 1381:  train loss 0.0215   train acc 0.9955   worst 0.9165   lr 0.0003   p 781.31   eps 0.9737   mix 0.0013   time 26.57
Epoch 1382:  train loss 0.0219   train acc 0.9957   worst 0.9151   lr 0.0003   p 784.11   eps 0.9737   mix 0.0013   time 27.41
Epoch 1383:  train loss 0.0215   train acc 0.9957   worst 0.9170   lr 0.0003   p 786.92   eps 0.9737   mix 0.0013   time 27.23
Epoch 1384:  train loss 0.0213   train acc 0.9959   worst 0.9157   lr 0.0003   p 789.74   eps 0.9737   mix 0.0013   time 27.19
Epoch 1385:  train loss 0.0215   train acc 0.9959   worst 0.9161   lr 0.0003   p 792.57   eps 0.9737   mix 0.0012   time 26.64
Epoch 1386:  train loss 0.0217   train acc 0.9957   worst 0.9144   lr 0.0003   p 795.41   eps 0.9737   mix 0.0012   time 27.06
Epoch 1387:  train loss 0.0214   train acc 0.9958   worst 0.9151   lr 0.0003   p 798.26   eps 0.9737   mix 0.0012   time 27.22
Epoch 1388:  train loss 0.0213   train acc 0.9958   worst 0.9163   lr 0.0003   p 801.12   eps 0.9737   mix 0.0012   time 27.41
Epoch 1389:  train loss 0.0217   train acc 0.9955   worst 0.9159   lr 0.0003   p 803.99   eps 0.9737   mix 0.0012   time 27.13
Epoch 1390:  train loss 0.0213   train acc 0.9958   worst 0.9169   lr 0.0003   p 806.87   eps 0.9737   mix 0.0012   time 27.35
Epoch 1391:  train loss 0.0214   train acc 0.9958   worst 0.9159   lr 0.0003   p 809.76   eps 0.9737   mix 0.0012   time 27.63
Epoch 1392:  train loss 0.0217   train acc 0.9956   worst 0.9156   lr 0.0003   p 812.66   eps 0.9737   mix 0.0012   time 27.34
Epoch 1393:  train loss 0.0215   train acc 0.9959   worst 0.9143   lr 0.0003   p 815.57   eps 0.9737   mix 0.0012   time 27.20
Epoch 1394:  train loss 0.0215   train acc 0.9959   worst 0.9149   lr 0.0002   p 818.50   eps 0.9737   mix 0.0012   time 27.84
Epoch 1395:  train loss 0.0218   train acc 0.9956   worst 0.9161   lr 0.0002   p 821.43   eps 0.9737   mix 0.0012   time 27.36
Epoch 1396:  train loss 0.0211   train acc 0.9960   worst 0.9164   lr 0.0002   p 824.37   eps 0.9737   mix 0.0012   time 27.21
Epoch 1397:  train loss 0.0213   train acc 0.9959   worst 0.9164   lr 0.0002   p 827.33   eps 0.9737   mix 0.0012   time 27.07
Epoch 1398:  train loss 0.0212   train acc 0.9960   worst 0.9161   lr 0.0002   p 830.29   eps 0.9737   mix 0.0012   time 27.42
Epoch 1399:  train loss 0.0216   train acc 0.9959   worst 0.9158   lr 0.0002   p 833.27   eps 0.9737   mix 0.0012   time 27.18
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1399:  clean acc 0.9970   certified acc 0.9947   time 98.44
Calculating metrics for SortNet on test set
Epoch 1399:  clean acc 0.9895   certified acc 0.9806   time 15.55
Epoch 1400:  train loss 0.0215   train acc 0.9957   worst 0.9167   lr 0.0002   p 836.25   eps 0.9737   mix 0.0012   time 27.14
Epoch 1401:  train loss 0.0215   train acc 0.9958   worst 0.9165   lr 0.0002   p 839.25   eps 0.9737   mix 0.0012   time 27.14
Epoch 1402:  train loss 0.0212   train acc 0.9960   worst 0.9155   lr 0.0002   p 842.25   eps 0.9737   mix 0.0012   time 27.17
Epoch 1403:  train loss 0.0217   train acc 0.9959   worst 0.9154   lr 0.0002   p 845.27   eps 0.9737   mix 0.0012   time 27.27
Epoch 1404:  train loss 0.0212   train acc 0.9959   worst 0.9173   lr 0.0002   p 848.30   eps 0.9737   mix 0.0012   time 27.28
Epoch 1405:  train loss 0.0216   train acc 0.9959   worst 0.9162   lr 0.0002   p 851.34   eps 0.9737   mix 0.0012   time 27.21
Epoch 1406:  train loss 0.0214   train acc 0.9958   worst 0.9163   lr 0.0002   p 854.39   eps 0.9737   mix 0.0012   time 27.12
Epoch 1407:  train loss 0.0216   train acc 0.9956   worst 0.9157   lr 0.0002   p 857.45   eps 0.9737   mix 0.0012   time 27.12
Epoch 1408:  train loss 0.0217   train acc 0.9959   worst 0.9155   lr 0.0002   p 860.52   eps 0.9737   mix 0.0012   time 27.30
Epoch 1409:  train loss 0.0218   train acc 0.9956   worst 0.9143   lr 0.0002   p 863.61   eps 0.9737   mix 0.0012   time 27.23
Epoch 1410:  train loss 0.0220   train acc 0.9958   worst 0.9152   lr 0.0002   p 866.70   eps 0.9737   mix 0.0011   time 27.10
Epoch 1411:  train loss 0.0215   train acc 0.9957   worst 0.9167   lr 0.0002   p 869.81   eps 0.9737   mix 0.0011   time 27.18
Epoch 1412:  train loss 0.0216   train acc 0.9956   worst 0.9159   lr 0.0002   p 872.92   eps 0.9737   mix 0.0011   time 27.17
Epoch 1413:  train loss 0.0214   train acc 0.9957   worst 0.9165   lr 0.0002   p 876.05   eps 0.9737   mix 0.0011   time 28.28
Epoch 1414:  train loss 0.0215   train acc 0.9959   worst 0.9157   lr 0.0002   p 879.19   eps 0.9737   mix 0.0011   time 29.37
Epoch 1415:  train loss 0.0217   train acc 0.9959   worst 0.9135   lr 0.0002   p 882.34   eps 0.9737   mix 0.0011   time 30.08
Epoch 1416:  train loss 0.0216   train acc 0.9958   worst 0.9160   lr 0.0002   p 885.50   eps 0.9737   mix 0.0011   time 29.52
Epoch 1417:  train loss 0.0215   train acc 0.9959   worst 0.9160   lr 0.0002   p 888.67   eps 0.9737   mix 0.0011   time 27.83
Epoch 1418:  train loss 0.0216   train acc 0.9959   worst 0.9154   lr 0.0001   p 891.86   eps 0.9737   mix 0.0011   time 27.28
Epoch 1419:  train loss 0.0217   train acc 0.9959   worst 0.9144   lr 0.0001   p 895.05   eps 0.9737   mix 0.0011   time 27.13
Epoch 1420:  train loss 0.0212   train acc 0.9960   worst 0.9148   lr 0.0001   p 898.26   eps 0.9737   mix 0.0011   time 27.23
Epoch 1421:  train loss 0.0216   train acc 0.9959   worst 0.9145   lr 0.0001   p 901.48   eps 0.9737   mix 0.0011   time 27.38
Epoch 1422:  train loss 0.0216   train acc 0.9955   worst 0.9158   lr 0.0001   p 904.71   eps 0.9737   mix 0.0011   time 27.07
Epoch 1423:  train loss 0.0219   train acc 0.9957   worst 0.9153   lr 0.0001   p 907.95   eps 0.9737   mix 0.0011   time 27.25
Epoch 1424:  train loss 0.0210   train acc 0.9960   worst 0.9170   lr 0.0001   p 911.20   eps 0.9737   mix 0.0011   time 27.25
Epoch 1425:  train loss 0.0217   train acc 0.9957   worst 0.9152   lr 0.0001   p 914.47   eps 0.9737   mix 0.0011   time 27.14
Epoch 1426:  train loss 0.0213   train acc 0.9958   worst 0.9164   lr 0.0001   p 917.74   eps 0.9737   mix 0.0011   time 27.14
Epoch 1427:  train loss 0.0213   train acc 0.9957   worst 0.9169   lr 0.0001   p 921.03   eps 0.9737   mix 0.0011   time 26.67
Epoch 1428:  train loss 0.0214   train acc 0.9960   worst 0.9161   lr 0.0001   p 924.33   eps 0.9737   mix 0.0011   time 27.29
Epoch 1429:  train loss 0.0217   train acc 0.9955   worst 0.9149   lr 0.0001   p 927.64   eps 0.9737   mix 0.0011   time 26.94
Epoch 1430:  train loss 0.0215   train acc 0.9958   worst 0.9155   lr 0.0001   p 930.97   eps 0.9737   mix 0.0011   time 27.06
Epoch 1431:  train loss 0.0217   train acc 0.9960   worst 0.9157   lr 0.0001   p 934.30   eps 0.9737   mix 0.0011   time 26.97
Epoch 1432:  train loss 0.0213   train acc 0.9957   worst 0.9157   lr 0.0001   p 937.65   eps 0.9737   mix 0.0011   time 27.31
Epoch 1433:  train loss 0.0216   train acc 0.9957   worst 0.9173   lr 0.0001   p 941.01   eps 0.9737   mix 0.0011   time 27.03
Epoch 1434:  train loss 0.0213   train acc 0.9961   worst 0.9169   lr 0.0001   p 944.38   eps 0.9737   mix 0.0011   time 27.09
Epoch 1435:  train loss 0.0214   train acc 0.9957   worst 0.9161   lr 0.0001   p 947.77   eps 0.9737   mix 0.0011   time 26.81
Epoch 1436:  train loss 0.0215   train acc 0.9959   worst 0.9159   lr 0.0001   p 951.16   eps 0.9737   mix 0.0010   time 27.13
Epoch 1437:  train loss 0.0213   train acc 0.9954   worst 0.9166   lr 0.0001   p 954.57   eps 0.9737   mix 0.0010   time 27.29
Epoch 1438:  train loss 0.0214   train acc 0.9957   worst 0.9163   lr 0.0001   p 957.99   eps 0.9737   mix 0.0010   time 27.17
Epoch 1439:  train loss 0.0222   train acc 0.9958   worst 0.9143   lr 0.0001   p 961.42   eps 0.9737   mix 0.0010   time 26.55
Epoch 1440:  train loss 0.0218   train acc 0.9957   worst 0.9156   lr 0.0001   p 964.87   eps 0.9737   mix 0.0010   time 27.22
Epoch 1441:  train loss 0.0217   train acc 0.9957   worst 0.9154   lr 0.0001   p 968.32   eps 0.9737   mix 0.0010   time 27.20
Epoch 1442:  train loss 0.0218   train acc 0.9956   worst 0.9153   lr 0.0001   p 971.79   eps 0.9737   mix 0.0010   time 27.16
Epoch 1443:  train loss 0.0214   train acc 0.9956   worst 0.9163   lr 0.0001   p 975.28   eps 0.9737   mix 0.0010   time 27.21
Epoch 1444:  train loss 0.0211   train acc 0.9957   worst 0.9185   lr 0.0001   p 978.77   eps 0.9737   mix 0.0010   time 27.19
Epoch 1445:  train loss 0.0214   train acc 0.9956   worst 0.9165   lr 0.0001   p 982.28   eps 0.9737   mix 0.0010   time 27.58
Epoch 1446:  train loss 0.0216   train acc 0.9956   worst 0.9142   lr 0.0001   p 985.80   eps 0.9737   mix 0.0010   time 27.19
Epoch 1447:  train loss 0.0211   train acc 0.9960   worst 0.9151   lr 0.0001   p 989.33   eps 0.9737   mix 0.0010   time 27.13
Epoch 1448:  train loss 0.0214   train acc 0.9959   worst 0.9161   lr 0.0001   p 992.87   eps 0.9737   mix 0.0010   time 27.27
Epoch 1449:  train loss 0.0214   train acc 0.9956   worst 0.9165   lr 0.0001   p 996.43   eps 0.9737   mix 0.0010   time 27.32
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1449:  clean acc 0.9970   certified acc 0.9949   time 98.93
Calculating metrics for SortNet on test set
Epoch 1449:  clean acc 0.9896   certified acc 0.9804   time 14.81
Epoch 1450:  train loss 0.0217   train acc 0.9961   worst 0.9153   lr 0.0001   p inf   eps 0.9737   mix 0.0010   time 11.92
Epoch 1451:  train loss 0.0223   train acc 0.9956   worst 0.9140   lr 0.0001   p inf   eps 0.9737   mix 0.0010   time 12.27
Epoch 1452:  train loss 0.0218   train acc 0.9960   worst 0.9146   lr 0.0001   p inf   eps 0.9737   mix 0.0010   time 12.92
Epoch 1453:  train loss 0.0215   train acc 0.9958   worst 0.9137   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.69
Epoch 1454:  train loss 0.0214   train acc 0.9960   worst 0.9140   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.87
Epoch 1455:  train loss 0.0220   train acc 0.9956   worst 0.9147   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.81
Epoch 1456:  train loss 0.0215   train acc 0.9957   worst 0.9147   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.12
Epoch 1457:  train loss 0.0214   train acc 0.9957   worst 0.9162   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.64
Epoch 1458:  train loss 0.0209   train acc 0.9958   worst 0.9172   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.38
Epoch 1459:  train loss 0.0217   train acc 0.9956   worst 0.9149   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.76
Epoch 1460:  train loss 0.0217   train acc 0.9957   worst 0.9149   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.15
Epoch 1461:  train loss 0.0215   train acc 0.9956   worst 0.9162   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.08
Epoch 1462:  train loss 0.0216   train acc 0.9960   worst 0.9150   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.97
Epoch 1463:  train loss 0.0223   train acc 0.9954   worst 0.9136   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.70
Epoch 1464:  train loss 0.0219   train acc 0.9959   worst 0.9140   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.25
Epoch 1465:  train loss 0.0216   train acc 0.9956   worst 0.9140   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.72
Epoch 1466:  train loss 0.0220   train acc 0.9957   worst 0.9149   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.41
Epoch 1467:  train loss 0.0218   train acc 0.9955   worst 0.9154   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 11.75
Epoch 1468:  train loss 0.0217   train acc 0.9958   worst 0.9144   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.73
Epoch 1469:  train loss 0.0216   train acc 0.9960   worst 0.9154   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.83
Epoch 1470:  train loss 0.0217   train acc 0.9957   worst 0.9140   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.65
Epoch 1471:  train loss 0.0215   train acc 0.9960   worst 0.9164   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.53
Epoch 1472:  train loss 0.0215   train acc 0.9958   worst 0.9147   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.92
Epoch 1473:  train loss 0.0214   train acc 0.9959   worst 0.9154   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.10
Epoch 1474:  train loss 0.0215   train acc 0.9959   worst 0.9155   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.83
Epoch 1475:  train loss 0.0219   train acc 0.9957   worst 0.9138   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.11
Epoch 1476:  train loss 0.0218   train acc 0.9956   worst 0.9145   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.25
Epoch 1477:  train loss 0.0218   train acc 0.9959   worst 0.9141   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 13.30
Epoch 1478:  train loss 0.0215   train acc 0.9960   worst 0.9146   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.73
Epoch 1479:  train loss 0.0221   train acc 0.9960   worst 0.9140   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.70
Epoch 1480:  train loss 0.0213   train acc 0.9960   worst 0.9149   lr 0.0000   p inf   eps 0.9737   mix 0.0010   time 12.69
